Time,Target,EffTarget,Current,Mode,SafeState,k_used,c_used,vmax_s,ErrToDoctor,ErrToEff
2025-10-09 19:57:20,60.00,0.00,0.01,passive,SOFT_RETURN,0.080,0.800,12.00,59.99,0.01
2025-10-09 19:57:20,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:20,60.00,0.00,0.01,passive,SOFT_RETURN,0.080,0.800,12.00,59.99,0.01
2025-10-09 19:57:20,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:20,60.00,0.00,0.01,passive,SOFT_RETURN,0.080,0.800,12.00,59.99,0.01
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,59.99,0.01
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:21,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:22,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:23,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,60.00,4.80,normal,IDLE,0.080,0.400,-1.00,60.00,60.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:24,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:24,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:25,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:25,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:26,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:26,60.00,4.80,4.80,passive,HOLD_SAFE,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,4.80,4.80,passive,SOFT_RETURN,0.050,0.800,0.00,55.20,0.00
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,4.42,passive,SOFT_RETURN,0.080,0.800,12.00,55.20,4.80
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,3.99,passive,SOFT_RETURN,0.080,0.800,12.00,55.58,4.42
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,3.58,passive,SOFT_RETURN,0.080,0.800,12.00,56.01,3.99
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,3.21,passive,SOFT_RETURN,0.080,0.800,12.00,56.42,3.58
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,2.88,passive,SOFT_RETURN,0.080,0.800,12.00,56.79,3.21
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,2.59,passive,SOFT_RETURN,0.080,0.800,12.00,57.12,2.88
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,2.32,passive,SOFT_RETURN,0.080,0.800,12.00,57.41,2.59
2025-10-09 19:57:27,60.00,0.00,0.00,passive,SOFT_RETURN,0.080,0.800,12.00,60.00,0.00
2025-10-09 19:57:27,60.00,0.00,2.08,passive,SOFT_RETURN,0.080,0.800,12.00,57.68,2.32
2025-10-09 19:57:27,60.00,60.00,4.80,normal,IDLE,0.080,0.400,-1.00,60.00,60.00
2025-10-09 19:57:28,60.00,60.00,7.15,normal,IDLE,0.090,0.400,-1.00,57.92,57.92
2025-10-09 19:57:28,60.00,60.00,12.65,normal,IDLE,0.090,0.400,-1.00,55.20,55.20
2025-10-09 19:57:28,60.00,60.00,15.48,normal,IDLE,0.100,0.400,-1.00,52.85,52.85
2025-10-09 19:57:28,60.00,60.00,22.09,normal,IDLE,0.100,0.400,-1.00,47.35,47.35
2025-10-09 19:57:28,60.00,60.00,25.37,normal,IDLE,0.110,0.400,-1.00,44.52,44.52
2025-10-09 19:57:28,60.00,60.00,31.93,normal,IDLE,0.110,0.400,-1.00,37.91,37.91
2025-10-09 19:57:28,60.00,60.00,35.46,normal,IDLE,0.120,0.400,-1.00,34.63,34.63
2025-10-09 19:57:28,60.00,60.00,41.20,normal,IDLE,0.120,0.400,-1.00,28.07,28.07
2025-10-09 19:57:28,60.00,60.00,44.71,normal,IDLE,0.130,0.400,-1.00,24.54,24.54
2025-10-09 19:57:28,60.00,60.00,49.21,normal,IDLE,0.130,0.400,-1.00,18.80,18.80
2025-10-09 19:57:28,60.00,60.00,52.40,normal,IDLE,0.140,0.400,-1.00,15.29,15.29
2025-10-09 19:57:28,60.00,60.00,55.52,normal,IDLE,0.140,0.400,-1.00,10.79,10.79
2025-10-09 19:57:28,60.00,60.00,58.15,normal,IDLE,0.150,0.400,-1.00,7.60,7.60
2025-10-09 19:57:28,60.00,60.00,59.94,normal,IDLE,0.140,0.400,-1.00,4.48,4.48
2025-10-09 19:57:28,60.00,60.00,61.88,normal,IDLE,0.150,0.400,-1.00,1.85,1.85
2025-10-09 19:57:28,60.00,60.00,62.59,normal,IDLE,0.130,0.400,-1.00,0.06,0.06
2025-10-09 19:57:28,60.00,60.00,63.83,normal,IDLE,0.150,0.400,-1.00,1.88,1.88
2025-10-09 19:57:28,60.00,60.00,63.85,normal,IDLE,0.130,0.400,-1.00,2.59,2.59
2025-10-09 19:57:28,60.00,60.00,64.43,normal,IDLE,0.150,0.400,-1.00,3.83,3.83
2025-10-09 19:57:28,60.00,60.00,64.11,normal,IDLE,0.130,0.400,-1.00,3.85,3.85
2025-10-09 19:57:29,60.00,60.00,64.13,normal,IDLE,0.150,0.400,-1.00,4.43,4.43
2025-10-09 19:57:29,60.00,60.00,63.72,normal,IDLE,0.130,0.400,-1.00,4.11,4.11
2025-10-09 19:57:29,60.00,60.00,63.32,normal,IDLE,0.150,0.400,-1.00,4.13,4.13
2025-10-09 19:57:29,60.00,60.00,63.01,normal,IDLE,0.130,0.400,-1.00,3.72,3.72
2025-10-09 19:57:29,60.00,60.00,62.34,normal,IDLE,0.150,0.400,-1.00,3.32,3.32
2025-10-09 19:57:29,60.00,60.00,62.19,normal,IDLE,0.130,0.400,-1.00,3.01,3.01
2025-10-09 19:57:29,60.00,60.00,61.40,normal,IDLE,0.150,0.400,-1.00,2.34,2.34
2025-10-09 19:57:29,60.00,60.00,61.42,normal,IDLE,0.130,0.400,-1.00,2.19,2.19
2025-10-09 19:57:29,60.00,60.00,60.63,normal,IDLE,0.150,0.400,-1.00,1.40,1.40
2025-10-09 19:57:29,60.00,60.00,60.77,normal,IDLE,0.130,0.400,-1.00,1.42,1.42
2025-10-09 19:57:29,60.00,60.00,60.08,normal,IDLE,0.140,0.400,-1.00,0.63,0.63
2025-10-09 19:57:29,60.00,60.00,60.28,normal,IDLE,0.120,0.400,-1.00,0.77,0.77
2025-10-09 19:57:29,60.00,60.00,59.74,normal,IDLE,0.130,0.400,-1.00,0.08,0.08
2025-10-09 19:57:29,60.00,60.00,59.96,normal,IDLE,0.110,0.400,-1.00,0.28,0.28
2025-10-09 19:57:29,60.00,60.00,59.56,normal,IDLE,0.120,0.400,-1.00,0.26,0.26
2025-10-09 19:57:29,60.00,60.00,59.77,normal,IDLE,0.100,0.400,-1.00,0.04,0.04
2025-10-09 19:57:29,60.00,60.00,59.51,normal,IDLE,0.110,0.400,-1.00,0.44,0.44
2025-10-09 19:57:29,60.00,60.00,59.68,normal,IDLE,0.090,0.400,-1.00,0.23,0.23
2025-10-09 19:57:29,60.00,60.00,59.52,normal,IDLE,0.100,0.400,-1.00,0.49,0.49
2025-10-09 19:57:29,60.00,60.00,59.65,normal,IDLE,0.080,0.400,-1.00,0.32,0.32
2025-10-09 19:57:29,60.00,60.00,59.57,normal,IDLE,0.090,0.400,-1.00,0.48,0.48
2025-10-09 19:57:30,60.00,60.00,59.66,normal,IDLE,0.070,0.400,-1.00,0.35,0.35
2025-10-09 19:57:30,60.00,60.00,59.64,normal,IDLE,0.080,0.400,-1.00,0.43,0.43
2025-10-09 19:57:30,60.00,60.00,59.68,normal,IDLE,0.060,0.400,-1.00,0.34,0.34
2025-10-09 19:57:30,60.00,60.00,59.70,normal,IDLE,0.070,0.400,-1.00,0.36,0.36
2025-10-09 19:57:30,60.00,60.00,59.71,normal,IDLE,0.050,0.400,-1.00,0.32,0.32
2025-10-09 19:57:30,60.00,60.00,59.76,normal,IDLE,0.060,0.400,-1.00,0.30,0.30
2025-10-09 19:57:30,60.00,60.00,59.75,normal,IDLE,0.050,0.400,-1.00,0.29,0.29
2025-10-09 19:57:30,60.00,60.00,59.81,normal,IDLE,0.050,0.400,-1.00,0.24,0.24
2025-10-09 19:57:30,60.00,60.00,59.84,normal,IDLE,0.050,0.400,-1.00,0.19,0.19
2025-10-09 19:57:30,60.00,60.00,59.78,normal,IDLE,0.050,0.400,-1.00,0.25,0.25
2025-10-09 19:57:30,60.00,60.00,59.87,normal,IDLE,0.050,0.400,-1.00,0.16,0.16
2025-10-09 19:57:30,60.00,60.00,59.81,normal,IDLE,0.050,0.400,-1.00,0.22,0.22
2025-10-09 19:57:30,60.00,60.00,59.90,normal,IDLE,0.050,0.400,-1.00,0.13,0.13
2025-10-09 19:57:30,60.00,60.00,59.84,normal,IDLE,0.050,0.400,-1.00,0.19,0.19
2025-10-09 19:57:30,60.00,60.00,59.92,normal,IDLE,0.050,0.400,-1.00,0.10,0.10
2025-10-09 19:57:30,60.00,60.00,59.86,normal,IDLE,0.050,0.400,-1.00,0.16,0.16
2025-10-09 19:57:30,60.00,60.00,59.93,normal,IDLE,0.050,0.400,-1.00,0.08,0.08
2025-10-09 19:57:30,60.00,60.00,59.88,normal,IDLE,0.050,0.400,-1.00,0.14,0.14
2025-10-09 19:57:31,60.00,60.00,59.95,normal,IDLE,0.050,0.400,-1.00,0.07,0.07
2025-10-09 19:57:31,60.00,60.00,59.90,normal,IDLE,0.050,0.400,-1.00,0.12,0.12
2025-10-09 19:57:31,60.00,60.00,59.96,normal,IDLE,0.050,0.400,-1.00,0.05,0.05
2025-10-09 19:57:31,60.00,60.00,59.92,normal,IDLE,0.050,0.400,-1.00,0.10,0.10
2025-10-09 19:57:31,60.00,60.00,59.97,normal,IDLE,0.050,0.400,-1.00,0.04,0.04
2025-10-09 19:57:31,60.00,60.00,59.93,normal,IDLE,0.050,0.400,-1.00,0.08,0.08
2025-10-09 19:57:31,60.00,60.00,59.97,normal,IDLE,0.050,0.400,-1.00,0.03,0.03
2025-10-09 19:57:31,60.00,60.00,59.94,normal,IDLE,0.050,0.400,-1.00,0.07,0.07
2025-10-09 19:57:31,60.00,60.00,59.98,normal,IDLE,0.050,0.400,-1.00,0.03,0.03
2025-10-09 19:57:31,60.00,60.00,59.95,normal,IDLE,0.050,0.400,-1.00,0.06,0.06
2025-10-09 19:57:31,60.00,60.00,59.98,normal,IDLE,0.050,0.400,-1.00,0.02,0.02
2025-10-09 19:57:31,60.00,60.00,59.96,normal,IDLE,0.050,0.400,-1.00,0.05,0.05
2025-10-09 19:57:31,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.02,0.02
2025-10-09 19:57:31,60.00,60.00,59.97,normal,IDLE,0.050,0.400,-1.00,0.04,0.04
2025-10-09 19:57:31,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:31,60.00,60.00,59.97,normal,IDLE,0.050,0.400,-1.00,0.03,0.03
2025-10-09 19:57:31,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:31,60.00,60.00,59.98,normal,IDLE,0.050,0.400,-1.00,0.03,0.03
2025-10-09 19:57:31,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:31,60.00,60.00,59.98,normal,IDLE,0.050,0.400,-1.00,0.02,0.02
2025-10-09 19:57:31,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:32,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.02,0.02
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:32,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,59.99,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.01,0.01
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:32,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
2025-10-09 19:57:33,60.00,60.00,60.00,normal,IDLE,0.050,0.400,-1.00,0.00,0.00
